1650767400000,39568.550000,39574.150000,39574.150000,39562.540000,0.160300
1650767700000,39576.260000,39571.060000,39576.260000,39563.570000,0.130531
1650768000000,39574.160000,39591.460000,39591.460000,39573.970000,0.149263
1650768300000,39588.240000,39573.290000,39588.240000,39573.290000,0.142448
1650768600000,39562.680000,39522.180000,39564.200000,39522.180000,0.135253
1650768900000,39528.570000,39542.210000,39552.990000,39528.570000,0.204399
1650769200000,39536.860000,39713.000000,39713.000000,39536.860000,0.224166
1650769500000,39706.270000,39722.950000,39722.950000,39687.910000,0.097500
1650769800000,39700.020000,39688.270000,39706.050000,39688.270000,0.127780
1650770100000,39680.140000,39705.610000,39713.180000,39678.400000,0.168666
1650770400000,39722.400000,39710.400000,39722.960000,39710.400000,0.129680
1650770700000,39713.930000,39785.280000,39785.280000,39709.210000,0.268990
1650771000000,39776.460000,39814.680000,39816.020000,39761.110000,0.118062
1650771300000,39793.980000,39806.470000,39806.470000,39781.560000,0.136883
1650771600000,39807.960000,39797.990000,39807.960000,39775.360000,0.138562
1650771900000,39793.400000,39792.850000,39793.400000,39784.950000,0.112265
1650772200000,39795.450000,39779.780000,39818.410000,39748.000000,0.139864
1650772500000,39764.280000,39769.030000,39775.970000,39764.280000,0.046270
1650772800000,39781.270000,39788.730000,39788.730000,39781.270000,0.085287
1650773100000,39795.310000,39785.350000,39795.310000,39779.880000,0.175642
1650773400000,39791.620000,39808.690000,39808.690000,39789.880000,0.150006
1650773700000,39795.820000,39778.510000,39800.360000,39778.510000,0.116537
1650774000000,39774.860000,39778.890000,39782.190000,39761.940000,0.202167
1650774300000,39783.760000,39749.390000,39792.570000,39728.590000,0.202542
1650774600000,39741.070000,39704.260000,39741.070000,39704.260000,0.140888
1650774900000,39714.850000,39688.830000,39714.850000,39688.830000,0.147310
1650775200000,39682.990000,39705.290000,39705.290000,39682.990000,0.113361
1650775500000,39702.110000,39697.210000,39702.110000,39691.250000,0.126115
1650775800000,39697.290000,39714.850000,39714.850000,39697.290000,0.123486
1650776100000,39714.740000,39719.800000,39719.800000,39700.300000,0.150657
1650776400000,39707.220000,39715.440000,39716.100000,39707.220000,0.120300
1650776700000,39714.960000,39658.990000,39714.960000,39643.290000,0.110720
1650777000000,39668.940000,39680.870000,39686.990000,39665.960000,0.160874
1650777300000,39686.350000,39683.350000,39695.000000,39671.640000,0.174710
1650777600000,39687.990000,39685.940000,39687.990000,39682.800000,0.101426
1650777900000,39667.350000,39665.240000,39672.810000,39665.240000,0.083577
1650778200000,39666.190000,39656.010000,39680.990000,39656.010000,0.099784
1650778500000,39663.640000,39673.570000,39678.510000,39657.620000,0.114294
1650778800000,39675.430000,39665.290000,39679.490000,39665.290000,0.177112
1650779100000,39670.200000,39670.350000,39675.150000,39667.970000,0.142246
1650779400000,39674.580000,39678.220000,39686.490000,39669.460000,0.159623
1650779700000,39675.330000,39674.640000,39681.140000,39673.930000,0.179400
1650780000000,39677.250000,39698.430000,39701.440000,39677.250000,0.136900
1650780300000,39688.410000,39693.690000,39703.990000,39682.780000,0.156394
1650780600000,39698.280000,39690.990000,39701.660000,39682.340000,0.198279
1650780900000,39694.380000,39706.940000,39709.240000,39688.710000,0.193390
1650781200000,39707.880000,39728.670000,39728.670000,39707.880000,0.333703
1650781500000,39759.550000,39787.120000,39787.120000,39756.500000,0.197910
1650781800000,39767.900000,39762.110000,39781.000000,39754.320000,0.138692
1650782100000,39769.770000,39737.840000,39769.770000,39737.840000,0.174402
1650782400000,39734.520000,39735.250000,39754.450000,39734.520000,0.138414
1650782700000,39739.640000,39727.100000,39763.420000,39725.550000,0.136994
1650783000000,39729.320000,39754.640000,39754.640000,39719.100000,0.151942
1650783300000,39744.780000,39755.770000,39755.770000,39739.150000,0.118263
1650783600000,39757.370000,39770.490000,39774.620000,39757.370000,0.138063
1650783900000,39770.280000,39767.920000,39776.930000,39744.800000,0.162023
1650784200000,39766.880000,39784.340000,39784.340000,39761.800000,0.144616
1650784500000,39773.580000,39769.000000,39783.040000,39769.000000,0.091492
1650784800000,39765.630000,39761.720000,39776.360000,39761.720000,0.085054
1650785100000,39747.170000,39750.250000,39751.140000,39742.160000,0.130133
1650785400000,39754.760000,39759.760000,39763.520000,39747.020000,0.127180
1650785700000,39763.180000,39796.600000,39796.600000,39763.180000,0.151985
1650786000000,39794.950000,39789.060000,39802.030000,39787.420000,0.158130
1650786300000,39789.260000,39753.920000,39789.260000,39753.920000,0.209885
1650786600000,39762.730000,39754.990000,39762.730000,39741.190000,0.074619
1650786900000,39749.200000,39749.980000,39749.980000,39742.720000,0.122998
1650787200000,39756.360000,39755.330000,39762.190000,39753.020000,0.144364
1650787500000,39759.970000,39782.130000,39782.340000,39759.970000,0.140131
1650787800000,39800.500000,39799.880000,39802.640000,39796.830000,0.157826
1650788100000,39799.730000,39773.850000,39803.830000,39773.850000,0.141569
1650788400000,39763.950000,39762.160000,39774.990000,39762.160000,0.113049
1650788700000,39750.000000,39765.520000,39765.520000,39738.180000,0.110511
1650789000000,39762.680000,39750.660000,39771.450000,39746.260000,0.139957
1650789300000,39748.780000,39743.060000,39748.780000,39736.680000,0.096923
1650789600000,39742.020000,39750.290000,39750.290000,39742.020000,0.098543
1650789900000,39746.400000,39770.010000,39775.540000,39746.400000,0.091615
1650790200000,39762.080000,39748.820000,39772.170000,39742.350000,0.247259
1650790500000,39746.680000,39731.090000,39752.610000,39731.090000,0.141181
1650790800000,39730.000000,39719.100000,39738.010000,39719.100000,0.123764
1650791100000,39701.370000,39710.930000,39716.080000,39700.570000,0.083011
1650791400000,39718.460000,39734.660000,39752.980000,39718.460000,0.145495
1650791700000,39741.540000,39766.590000,39766.590000,39741.540000,0.135201
1650792000000,39758.690000,39757.090000,39758.690000,39757.090000,0.045300
1650792300000,39756.280000,39756.550000,39759.660000,39735.420000,0.141074
1650792600000,39757.930000,39763.780000,39763.780000,39753.680000,0.143625
1650792900000,39763.870000,39756.790000,39763.870000,39746.020000,0.129263
1650793200000,39744.380000,39741.820000,39749.040000,39733.570000,0.171450
1650793500000,39753.900000,39773.100000,39778.950000,39753.900000,0.161389
1650793800000,39776.570000,39780.140000,39780.140000,39771.570000,0.102200
1650794100000,39773.390000,39758.630000,39773.870000,39758.630000,0.098200
1650794400000,39762.170000,39768.750000,39768.750000,39759.970000,0.080125
1650794700000,39773.500000,39781.300000,39785.960000,39768.790000,0.143382
1650795000000,39770.510000,39763.030000,39784.330000,39763.030000,0.125816
1650795300000,39754.270000,39738.220000,39754.270000,39730.070000,0.096244
1650795600000,39729.580000,39701.500000,39729.580000,39701.360000,0.153910
1650795900000,39702.330000,39704.120000,39704.120000,39700.570000,0.145977
1650796200000,39700.570000,39701.440000,39701.990000,39700.570000,0.048216
1650796500000,39700.570000,39678.480000,39701.530000,39677.600000,0.171951
1650796800000,39680.990000,39692.170000,39724.920000,39680.980000,0.138101
1650797100000,39686.890000,39679.390000,39695.940000,39679.390000,0.098527
1650797400000,39677.710000,39668.710000,39680.410000,39652.750000,0.106100
1650797700000,39687.100000,39697.960000,39697.960000,39686.790000,0.120922
1650798000000,39701.440000,39688.740000,39701.440000,39686.430000,0.160062
1650798300000,39704.440000,39716.990000,39720.150000,39704.440000,0.156300
1650798600000,39717.310000,39720.510000,39720.510000,39715.230000,0.112967
1650798900000,39723.120000,39710.330000,39723.560000,39702.160000,0.157820
1650799200000,39684.320000,39634.990000,39684.320000,39634.990000,0.175401
1650799500000,39640.720000,39576.470000,39640.720000,39576.470000,0.090031
1650799800000,39604.870000,39645.800000,39645.800000,39592.320000,0.144087
1650800100000,39617.210000,39621.580000,39624.180000,39615.210000,0.187650
1650800400000,39622.450000,39611.810000,39622.450000,39610.320000,0.130626
1650800700000,39605.110000,39607.430000,39634.830000,39605.110000,0.134773
1650801000000,39579.300000,39587.440000,39618.200000,39577.830000,0.163814
1650801300000,39605.960000,39590.000000,39605.960000,39582.640000,0.152225
1650801600000,39606.710000,39593.340000,39614.220000,39580.370000,0.210209
1650801900000,39606.030000,39647.010000,39647.010000,39595.180000,0.126831
1650802200000,39642.430000,39641.580000,39648.690000,39625.560000,0.152761
1650802500000,39644.420000,39641.680000,39646.880000,39639.290000,0.146140
1650802800000,39645.260000,39616.090000,39656.530000,39616.090000,0.164857
1650803100000,39613.580000,39579.070000,39613.580000,39575.330000,0.143326
1650803400000,39587.990000,39592.290000,39592.290000,39552.000000,0.154662
1650803700000,39581.600000,39608.010000,39608.010000,39581.600000,0.133329
1650804000000,39608.960000,39589.670000,39618.540000,39589.670000,0.156023
1650804300000,39596.270000,39572.680000,39596.270000,39558.000000,0.165833
1650804600000,39567.330000,39593.490000,39593.490000,39559.000000,0.097629
1650804900000,39599.550000,39578.000000,39599.550000,39561.820000,0.153978
1650805200000,39583.450000,39572.010000,39589.390000,39572.010000,0.116475
1650805500000,39549.830000,39504.080000,39549.830000,39459.970000,0.210784
1650805800000,39516.000000,39511.500000,39530.790000,39498.010000,0.122211
1650806100000,39517.340000,39544.990000,39546.450000,39517.340000,0.251164
1650806400000,39541.460000,39523.910000,39547.510000,39523.910000,0.131351
1650806700000,39512.680000,39499.920000,39512.680000,39494.770000,0.155378
1650807000000,39497.400000,39496.510000,39504.300000,39492.540000,0.142311
1650807300000,39499.390000,39435.100000,39499.390000,39367.950000,0.400305
1650807600000,39417.000000,39577.990000,39577.990000,39364.680000,0.166532
1650807900000,39563.760000,39548.350000,39616.140000,39548.350000,0.152918
1650808200000,39544.850000,39576.070000,39585.560000,39530.080000,0.130581
1650808500000,39568.470000,39577.370000,39577.370000,39566.060000,0.229430
1650808800000,39578.110000,39645.240000,39647.880000,39578.110000,0.184538
1650809100000,39659.360000,39605.940000,39667.690000,39590.600000,0.098049
1650809400000,39599.050000,39592.700000,39609.360000,39583.920000,0.122878
1650809700000,39576.430000,39563.330000,39581.420000,39552.780000,0.056049
1650810000000,39549.420000,39529.010000,39551.380000,39529.010000,0.123016
1650810300000,39524.340000,39476.860000,39524.340000,39476.080000,0.153407
1650810600000,39476.860000,39416.050000,39504.520000,39391.950000,0.222510
1650810900000,39418.650000,39431.170000,39431.170000,39397.540000,0.122783
1650811200000,39426.190000,39693.610000,39723.130000,39426.190000,0.548605
1650811500000,39712.370000,39676.150000,39712.370000,39674.960000,0.204608
1650811800000,39716.090000,39814.460000,39900.720000,39716.090000,0.174021
1650812100000,39814.460000,39762.010000,39854.530000,39759.780000,0.142923
1650812400000,39757.470000,39785.980000,39816.890000,39757.470000,0.109728
1650812700000,39785.940000,39736.900000,39789.790000,39715.160000,0.151750
1650813000000,39703.890000,39692.400000,39720.510000,39689.800000,0.156982
1650813300000,39686.920000,39706.610000,39722.990000,39652.710000,0.182392
1650813600000,39691.810000,39758.470000,39758.470000,39691.660000,0.150038
1650813900000,39736.960000,39696.350000,39738.310000,39688.480000,0.109165
1650814200000,39697.820000,39665.310000,39719.320000,39657.260000,0.181695
1650814500000,39660.070000,39655.090000,39671.910000,39655.090000,0.079119
1650814800000,39652.820000,39643.970000,39662.550000,39643.970000,0.069002
1650815100000,39641.220000,39643.810000,39648.060000,39641.000000,0.148701
1650815400000,39641.930000,39645.640000,39656.710000,39640.700000,0.202995
1650815700000,39644.010000,39649.200000,39649.200000,39642.430000,0.142724
1650816000000,39653.540000,39698.000000,39698.000000,39651.940000,0.146853
1650816300000,39680.720000,39640.670000,39690.490000,39640.670000,0.105962
1650816600000,39630.220000,39640.780000,39648.220000,39630.220000,0.134114
1650816900000,39660.510000,39650.840000,39707.470000,39650.840000,0.112951
1650817200000,39658.990000,39586.550000,39658.990000,39554.250000,0.154778
1650817500000,39576.000000,39587.760000,39588.920000,39576.000000,0.128760
1650817800000,39581.930000,39462.690000,39581.930000,39462.690000,0.244052
1650818100000,39474.800000,39425.850000,39474.800000,39400.010000,0.300355
1650818400000,39419.510000,39432.950000,39462.220000,39419.510000,0.176664
1650818700000,39434.550000,39456.250000,39461.600000,39402.020000,0.132044
1650819000000,39420.310000,39192.000000,39420.310000,39100.000000,1.422823
1650819300000,39209.340000,39521.390000,39700.350000,39209.340000,0.850391
1650819600000,39494.010000,39423.020000,39521.260000,39390.420000,0.186942
1650819900000,39393.010000,39360.460000,39393.010000,39321.990000,0.123862
1650820200000,39385.990000,39318.280000,39417.990000,39318.280000,0.136311
1650820500000,39319.810000,39340.000000,39340.160000,39301.450000,0.189000
1650820800000,39340.000000,39205.650000,39340.000000,39164.420000,0.275746
1650821100000,39191.620000,39302.360000,39302.360000,39181.800000,0.232167
1650821400000,39284.400000,39361.340000,39361.340000,39274.580000,0.172857
1650821700000,39338.450000,39383.560000,39390.840000,39338.450000,0.151552
1650822000000,39383.310000,39403.160000,39410.330000,39361.220000,0.137836
1650822300000,39418.570000,39370.970000,39418.570000,39370.970000,0.181122
