1650317665,short,5.000000,39577.075980,39577.711306,0.000000,close
1650318357,short,5.000000,39579.967948,39580.150318,0.000000,close
1650318487,short,5.000000,39580.150318,39580.147664,0.000000,close
1650318517,short,5.000000,39580.147664,39580.270555,0.000000,close
