1650095100000,40380.070000,40393.650000,40418.320000,40371.040000,0.588158
1650096000000,40392.380000,40407.300000,40413.880000,40362.510000,0.444690
1650096900000,40411.940000,40404.620000,40444.250000,40404.620000,0.464122
1650097800000,40406.260000,40368.570000,40406.260000,40336.930000,0.471204
1650098700000,40375.890000,40365.480000,40394.000000,40355.770000,0.385644
1650099600000,40353.240000,40400.250000,40401.150000,40336.610000,0.412204
1650100500000,40405.490000,40386.690000,40405.490000,40373.660000,0.429286
1650101400000,40390.230000,40351.780000,40402.950000,40300.010000,0.440289
1650102300000,40350.420000,40324.960000,40350.420000,40281.330000,0.540115
1650103200000,40330.320000,40330.370000,40337.740000,40312.810000,0.281784
1650104100000,40330.380000,40419.310000,40456.400000,40316.060000,0.583930
1650105000000,40425.220000,40388.440000,40425.220000,40374.060000,0.539800
1650105900000,40400.260000,40413.000000,40441.050000,40391.620000,0.424697
1650106800000,40424.760000,40416.710000,40478.640000,40416.710000,0.477738
1650107700000,40413.590000,40456.670000,40463.220000,40410.690000,0.348030
1650108600000,40446.810000,40449.080000,40475.590000,40445.700000,0.487641
1650109500000,40444.860000,40417.490000,40444.860000,40406.470000,0.415181
1650110400000,40421.400000,40396.010000,40456.980000,40396.010000,0.495741
1650111300000,40401.980000,40444.210000,40444.210000,40359.120000,0.429950
1650112200000,40444.210000,40417.860000,40470.270000,40407.000000,0.432553
1650113100000,40423.050000,40455.780000,40461.110000,40398.010000,0.366416
1650114000000,40450.890000,40444.580000,40461.350000,40436.770000,0.432223
1650114900000,40450.010000,40423.770000,40459.720000,40423.770000,0.365556
1650115800000,40415.600000,40407.490000,40424.910000,40391.720000,0.354007
1650116700000,40412.270000,40438.360000,40444.210000,40391.840000,0.377419
1650117600000,40443.730000,40430.010000,40457.300000,40430.010000,0.342320
1650118500000,40411.100000,40489.340000,40496.440000,40411.100000,0.478103
1650119400000,40490.980000,40480.500000,40495.690000,40443.690000,0.448611
1650120300000,40482.540000,40485.680000,40494.000000,40459.000000,0.599472
1650121200000,40500.000000,40194.000000,40559.260000,40163.010000,0.957542
1650122100000,40163.010000,40220.820000,40298.000000,40163.010000,0.645793
1650123000000,40209.920000,40119.270000,40258.000000,39967.830000,1.442171
1650123900000,40110.050000,40057.710000,40145.830000,40013.020000,0.629472
1650124800000,40059.990000,40129.710000,40154.270000,40007.000000,1.345466
1650125700000,40130.010000,40143.200000,40163.630000,40130.010000,0.424543
1650126600000,40150.990000,40174.260000,40174.260000,40129.660000,0.428927
